LG19 8
 6.2 3.5 2.8 0
KI37 8
 5.5 2.7 2.65 0.456881
 3.3 1.9 2.4 0.0441403
 5 2.7 2.65 0.206907
 5 2.2 2.65 0.140415
 6.5 3.5 2.75 2.19759
 6 3.3 2.6 0.105891
 5.5 3.2 2.65 0.0761992
 6.2 3.5 2.8 0
KJ36 8
 5.5 2.7 2.65 0.384992
 3.3 1.9 2.4 0.0156584
 5 2.7 2.65 0.200541
 5 2.2 2.65 0.122934
 6.5 3.5 2.75 2.5075
 6 3.3 2.6 0.0757261
 5.5 3.2 2.65 0.100007
 6.2 3.5 2.8 0
KH42 8
 5.5 2.7 2.65 0.155568
 3.3 1.9 2.4 0.0167527
 5 2.7 2.65 0.0149329
 5 2.2 2.65 0.171347
 6.5 3.5 2.75 1.32759
 6 3.3 2.6 0.225834
 5.5 3.2 2.65 0.0302411
 6.2 3.5 2.8 0
KK42 8
 5.5 2.7 2.65 0.0618787
 3.3 1.9 2.4 0.0060136
 5 2.7 2.65 0.002
 5 2.2 2.65 0.138754
 6.5 3.5 2.75 1.74733
 6 3.3 2.6 0.215975
 5.5 3.2 2.65 0.0441449
 6.2 3.5 2.8 0
LOKY 8
 5.5 2.7 2.65 0.198453
 3.3 1.9 2.4 0.0177676
 5 2.7 2.65 0.601909
 5 2.2 2.65 0.0779073
 6.5 3.5 2.75 3.48624
 6 3.3 2.6 0.133443
 5.5 3.2 2.65 0.34349
 6.2 3.5 2.8 0
KI27 8
 5.5 2.7 2.65 0.917425
 3.3 1.9 2.4 0.0663676
 5 2.7 2.65 0.412219
 5 2.2 2.65 0.119359
 6.5 3.5 2.75 2.97826
 6 3.3 2.6 0.0538384
 5.5 3.2 2.65 0.294803
 6.2 3.5 2.8 0
KI41 8
 5.5 2.7 2.65 0.240578
 3.3 1.9 2.4 0.0211207
 5 2.7 2.65 0.0383352
 5 2.2 2.65 0.165187
 6.5 3.5 2.75 1.57617
 6 3.3 2.6 0.241069
 5.5 3.2 2.65 0.006
 6.2 3.5 2.8 0
KK38 8
 5.5 2.7 2.65 0.11218
 3.3 1.9 2.4 0.0176611
 5 2.7 2.65 0.103102
 5 2.2 2.65 0.117788
 6.5 3.5 2.75 2.03986
 6 3.3 2.6 0.15616
 5.5 3.2 2.65 0.0576262
 6.2 3.5 2.8 0
KK40 8
 5.5 2.7 2.65 0.0457713
 3.3 1.9 2.4 0.0114324
 5 2.7 2.65 0.0268404
 5 2.2 2.65 0.133387
 6.5 3.5 2.75 1.82977
 6 3.3 2.6 0.19295
 5.5 3.2 2.65 0.0511571
 6.2 3.5 2.8 0
SOKY 8
 5.5 2.7 2.65 0.229014
 3.3 1.9 2.4 0.0132378
 5 2.7 2.65 0.179456
 5 2.2 2.65 0.15606
 6.5 3.5 2.75 1.31774
 6 3.3 2.6 0.192067
 5.5 3.2 2.65 0.0652902
 6.2 3.5 2.8 0
KH44 8
 5.5 2.7 2.65 0.0919517
 3.3 1.9 2.4 0.0113841
 5 2.7 2.65 0.0272693
 5 2.2 2.65 0.174356
 6.5 3.5 2.75 1.36401
